path,row,year_month,scene_id,product,filename,status,local_dir,cloud_cover,download_time
117,39,202504,LC09_L2SP_117039_20250409_20250411_02_T1_SR,L2,LC09_L2SP_117039_20250409_20250411_02_T1_SR_QA_AEROSOL.TIF,downloaded,e:\landsatdownload\Landsat_zj\202504\LC09_L2SP_117039_20250409_20250411_02_T1_SR,,2026-04-13T01:26:14.195170
117,39,202505,LC09_L1TP_117039_20250511_20250511_02_T1,L1,LC09_L1TP_117039_20250511_20250511_02_T1_B10.TIF,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L1TP_117039_20250511_20250511_02_T1,,2026-04-13T02:29:46.831393
117,39,202505,LC09_L1TP_117039_20250511_20250511_02_T1,L1,LC09_L1TP_117039_20250511_20250511_02_T1_B11.TIF,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L1TP_117039_20250511_20250511_02_T1,,2026-04-13T02:31:52.018519
117,39,202505,LC09_L1TP_117039_20250511_20250511_02_T1,L1,LC09_L1TP_117039_20250511_20250511_02_T1_B8.TIF,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L1TP_117039_20250511_20250511_02_T1,,2026-04-13T02:28:17.176372
117,39,202505,LC09_L1TP_117039_20250511_20250511_02_T1,L1,LC09_L1TP_117039_20250511_20250511_02_T1_MTL.json,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L1TP_117039_20250511_20250511_02_T1,,2026-04-13T02:25:03.121997
117,39,202505,LC09_L1TP_117039_20250511_20250511_02_T1,L1,LC09_L1TP_117039_20250511_20250511_02_T1_MTL.txt,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L1TP_117039_20250511_20250511_02_T1,,2026-04-13T02:31:52.507753
117,39,202505,LC09_L1TP_117039_20250511_20250511_02_T1,L1,LC09_L1TP_117039_20250511_20250511_02_T1_MTL.xml,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L1TP_117039_20250511_20250511_02_T1,,2026-04-13T02:31:52.993419
117,39,202505,LC09_L2SP_117039_20250511_20250513_02_T1_SR,L2,LC09_L2SP_117039_20250511_20250513_02_T1_ANG.txt,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L2SP_117039_20250511_20250513_02_T1_SR,,2026-04-13T02:25:01.607913
117,39,202505,LC09_L2SP_117039_20250511_20250513_02_T1_SR,L2,LC09_L2SP_117039_20250511_20250513_02_T1_MTL.json,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L2SP_117039_20250511_20250513_02_T1_SR,,2026-04-13T02:10:54.029628
117,39,202505,LC09_L2SP_117039_20250511_20250513_02_T1_SR,L2,LC09_L2SP_117039_20250511_20250513_02_T1_MTL.txt,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L2SP_117039_20250511_20250513_02_T1_SR,,2026-04-13T02:25:02.100521
117,39,202505,LC09_L2SP_117039_20250511_20250513_02_T1_SR,L2,LC09_L2SP_117039_20250511_20250513_02_T1_MTL.xml,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L2SP_117039_20250511_20250513_02_T1_SR,,2026-04-13T02:25:02.626231
117,39,202505,LC09_L2SP_117039_20250511_20250513_02_T1_SR,L2,LC09_L2SP_117039_20250511_20250513_02_T1_QA_PIXEL.TIF,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L2SP_117039_20250511_20250513_02_T1_SR,,2026-04-13T02:25:00.040633
117,39,202505,LC09_L2SP_117039_20250511_20250513_02_T1_SR,L2,LC09_L2SP_117039_20250511_20250513_02_T1_QA_RADSAT.TIF,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L2SP_117039_20250511_20250513_02_T1_SR,,2026-04-13T02:25:00.888908
117,39,202505,LC09_L2SP_117039_20250511_20250513_02_T1_SR,L2,LC09_L2SP_117039_20250511_20250513_02_T1_SR_B1.TIF,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L2SP_117039_20250511_20250513_02_T1_SR,,2026-04-13T02:13:03.270627
117,39,202505,LC09_L2SP_117039_20250511_20250513_02_T1_SR,L2,LC09_L2SP_117039_20250511_20250513_02_T1_SR_B2.TIF,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L2SP_117039_20250511_20250513_02_T1_SR,,2026-04-13T02:14:39.774920
117,39,202505,LC09_L2SP_117039_20250511_20250513_02_T1_SR,L2,LC09_L2SP_117039_20250511_20250513_02_T1_SR_B3.TIF,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L2SP_117039_20250511_20250513_02_T1_SR,,2026-04-13T02:16:31.157497
117,39,202505,LC09_L2SP_117039_20250511_20250513_02_T1_SR,L2,LC09_L2SP_117039_20250511_20250513_02_T1_SR_B4.TIF,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L2SP_117039_20250511_20250513_02_T1_SR,,2026-04-13T02:18:35.380498
117,39,202505,LC09_L2SP_117039_20250511_20250513_02_T1_SR,L2,LC09_L2SP_117039_20250511_20250513_02_T1_SR_B5.TIF,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L2SP_117039_20250511_20250513_02_T1_SR,,2026-04-13T02:20:55.030732
117,39,202505,LC09_L2SP_117039_20250511_20250513_02_T1_SR,L2,LC09_L2SP_117039_20250511_20250513_02_T1_SR_B6.TIF,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L2SP_117039_20250511_20250513_02_T1_SR,,2026-04-13T02:22:38.048031
117,39,202505,LC09_L2SP_117039_20250511_20250513_02_T1_SR,L2,LC09_L2SP_117039_20250511_20250513_02_T1_SR_B7.TIF,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L2SP_117039_20250511_20250513_02_T1_SR,,2026-04-13T02:24:52.613648
117,39,202505,LC09_L2SP_117039_20250511_20250513_02_T1_SR,L2,LC09_L2SP_117039_20250511_20250513_02_T1_SR_QA_AEROSOL.TIF,downloaded,e:\landsatdownload\Landsat_zj\202505\LC09_L2SP_117039_20250511_20250513_02_T1_SR,,2026-04-13T02:24:57.949060
117,39,202506,LC08_L1TP_117039_20250604_20250607_02_T1,L1,LC08_L1TP_117039_20250604_20250607_02_T1_B10.TIF,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L1TP_117039_20250604_20250607_02_T1,,2026-04-13T03:26:23.037201
117,39,202506,LC08_L1TP_117039_20250604_20250607_02_T1,L1,LC08_L1TP_117039_20250604_20250607_02_T1_B11.TIF,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L1TP_117039_20250604_20250607_02_T1,,2026-04-13T03:28:32.901070
117,39,202506,LC08_L1TP_117039_20250604_20250607_02_T1,L1,LC08_L1TP_117039_20250604_20250607_02_T1_B8.TIF,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L1TP_117039_20250604_20250607_02_T1,,2026-04-13T03:25:03.406344
117,39,202506,LC08_L1TP_117039_20250604_20250607_02_T1,L1,LC08_L1TP_117039_20250604_20250607_02_T1_MTL.json,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L1TP_117039_20250604_20250607_02_T1,,2026-04-13T03:20:54.631974
117,39,202506,LC08_L1TP_117039_20250604_20250607_02_T1,L1,LC08_L1TP_117039_20250604_20250607_02_T1_MTL.txt,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L1TP_117039_20250604_20250607_02_T1,,2026-04-13T03:28:33.401809
117,39,202506,LC08_L1TP_117039_20250604_20250607_02_T1,L1,LC08_L1TP_117039_20250604_20250607_02_T1_MTL.xml,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L1TP_117039_20250604_20250607_02_T1,,2026-04-13T03:28:33.880949
117,39,202506,LC08_L2SP_117039_20250604_20250607_02_T1_SR,L2,LC08_L2SP_117039_20250604_20250607_02_T1_ANG.txt,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L2SP_117039_20250604_20250607_02_T1_SR,,2026-04-13T03:20:53.208778
117,39,202506,LC08_L2SP_117039_20250604_20250607_02_T1_SR,L2,LC08_L2SP_117039_20250604_20250607_02_T1_MTL.json,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L2SP_117039_20250604_20250607_02_T1_SR,,2026-04-13T03:07:58.384694
117,39,202506,LC08_L2SP_117039_20250604_20250607_02_T1_SR,L2,LC08_L2SP_117039_20250604_20250607_02_T1_MTL.txt,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L2SP_117039_20250604_20250607_02_T1_SR,,2026-04-13T03:20:53.644624
117,39,202506,LC08_L2SP_117039_20250604_20250607_02_T1_SR,L2,LC08_L2SP_117039_20250604_20250607_02_T1_MTL.xml,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L2SP_117039_20250604_20250607_02_T1_SR,,2026-04-13T03:20:54.076098
117,39,202506,LC08_L2SP_117039_20250604_20250607_02_T1_SR,L2,LC08_L2SP_117039_20250604_20250607_02_T1_QA_PIXEL.TIF,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L2SP_117039_20250604_20250607_02_T1_SR,,2026-04-13T03:20:51.855109
117,39,202506,LC08_L2SP_117039_20250604_20250607_02_T1_SR,L2,LC08_L2SP_117039_20250604_20250607_02_T1_QA_RADSAT.TIF,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L2SP_117039_20250604_20250607_02_T1_SR,,2026-04-13T03:20:52.615046
117,39,202506,LC08_L2SP_117039_20250604_20250607_02_T1_SR,L2,LC08_L2SP_117039_20250604_20250607_02_T1_SR_B1.TIF,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L2SP_117039_20250604_20250607_02_T1_SR,,2026-04-13T03:10:00.305748
117,39,202506,LC08_L2SP_117039_20250604_20250607_02_T1_SR,L2,LC08_L2SP_117039_20250604_20250607_02_T1_SR_B2.TIF,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L2SP_117039_20250604_20250607_02_T1_SR,,2026-04-13T03:11:57.555039
117,39,202506,LC08_L2SP_117039_20250604_20250607_02_T1_SR,L2,LC08_L2SP_117039_20250604_20250607_02_T1_SR_B3.TIF,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L2SP_117039_20250604_20250607_02_T1_SR,,2026-04-13T03:13:45.544273
117,39,202506,LC08_L2SP_117039_20250604_20250607_02_T1_SR,L2,LC08_L2SP_117039_20250604_20250607_02_T1_SR_B4.TIF,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L2SP_117039_20250604_20250607_02_T1_SR,,2026-04-13T03:15:54.815557
117,39,202506,LC08_L2SP_117039_20250604_20250607_02_T1_SR,L2,LC08_L2SP_117039_20250604_20250607_02_T1_SR_B5.TIF,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L2SP_117039_20250604_20250607_02_T1_SR,,2026-04-13T03:17:22.462362
117,39,202506,LC08_L2SP_117039_20250604_20250607_02_T1_SR,L2,LC08_L2SP_117039_20250604_20250607_02_T1_SR_B6.TIF,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L2SP_117039_20250604_20250607_02_T1_SR,,2026-04-13T03:18:51.258540
117,39,202506,LC08_L2SP_117039_20250604_20250607_02_T1_SR,L2,LC08_L2SP_117039_20250604_20250607_02_T1_SR_B7.TIF,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L2SP_117039_20250604_20250607_02_T1_SR,,2026-04-13T03:20:27.726884
117,39,202506,LC08_L2SP_117039_20250604_20250607_02_T1_SR,L2,LC08_L2SP_117039_20250604_20250607_02_T1_SR_QA_AEROSOL.TIF,downloaded,e:\landsatdownload\Landsat_zj\202506\LC08_L2SP_117039_20250604_20250607_02_T1_SR,,2026-04-13T03:20:43.022234
117,39,202507,LC08_L1TP_117039_20250722_20250730_02_T1,L1,LC08_L1TP_117039_20250722_20250730_02_T1_B10.TIF,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L1TP_117039_20250722_20250730_02_T1,,2026-04-13T04:14:59.464441
117,39,202507,LC08_L1TP_117039_20250722_20250730_02_T1,L1,LC08_L1TP_117039_20250722_20250730_02_T1_B11.TIF,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L1TP_117039_20250722_20250730_02_T1,,2026-04-13T04:16:26.077580
117,39,202507,LC08_L1TP_117039_20250722_20250730_02_T1,L1,LC08_L1TP_117039_20250722_20250730_02_T1_B8.TIF,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L1TP_117039_20250722_20250730_02_T1,,2026-04-13T04:13:45.091600
117,39,202507,LC08_L1TP_117039_20250722_20250730_02_T1,L1,LC08_L1TP_117039_20250722_20250730_02_T1_MTL.json,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L1TP_117039_20250722_20250730_02_T1,,2026-04-13T04:09:47.467915
117,39,202507,LC08_L1TP_117039_20250722_20250730_02_T1,L1,LC08_L1TP_117039_20250722_20250730_02_T1_MTL.txt,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L1TP_117039_20250722_20250730_02_T1,,2026-04-13T04:16:26.577545
117,39,202507,LC08_L1TP_117039_20250722_20250730_02_T1,L1,LC08_L1TP_117039_20250722_20250730_02_T1_MTL.xml,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L1TP_117039_20250722_20250730_02_T1,,2026-04-13T04:16:27.067742
117,39,202507,LC08_L2SP_117039_20250722_20250730_02_T1_SR,L2,LC08_L2SP_117039_20250722_20250730_02_T1_ANG.txt,downloaded,e:\landsatdownload\Landsat_zj\202507\LC08_L2SP_117039_20250722_20250730_02_T1_SR,,2026-04-13T04:09:45.913426
